"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
405151;2022-01-01;"sábado";"01:35:00";"PI";316;415;"MARCOLANDIA";"Ingestão de álcool pelo condutor";"Colisão traseira";NA;"Plena Noite";"Decrescente";"Nublado";"Simples";"Reta";"Sim";3;0;1;0;1;1;1;3;-7,43280012;-40,68261908;"SPRF-PI";"DEL04-PI";"UOP03-DEL04-PI"
405158;2022-01-01;"sábado";"02:40:00";"PR";116;33;"CAMPINA GRANDE DO SUL";"Ingestão de álcool pelo condutor";"Tombamento";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Curva";"Não";3;1;1;0;0;1;1;2;-25,114403;-48,8467554;"SPRF-PR";"DEL01-PR";"UOP02-DEL01-PR"
405172;2022-01-01;"sábado";"05:22:00";"MS";163;393;"NOVA ALVORADA DO SUL";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Céu Claro";"Simples";"Aclive";"Não";3;0;1;0;1;1;1;3;-21,228445;-54,456296;"SPRF-MS";"DEL02-MS";"UOP01-DEL02-MS"
405203;2022-01-01;"sábado";"07:00:00";"RJ";101;457;"ANGRA DOS REIS";"Reação tardia ou ineficiente do condutor";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva";"Sim";2;0;0;1;1;0;1;2;-23,03149804;-44,17715297;"SPRF-RJ";"DEL03-RJ";"UOP03-DEL03-RJ"
405207;2022-01-01;"sábado";"09:00:00";"MG";40;508,3;"RIBEIRAO DAS NEVES";"Acumulo de água sobre o pavimento";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";3;0;0;0;3;0;0;1;-19,76061249;-44,1347544;"SPRF-MG";"DEL02-MG";"UOP01-DEL02-MG"
405213;2022-01-01;"sábado";"09:00:00";"PB";116;8,7;"CACHOEIRA DOS INDIOS";"Mal súbito do condutor";"Colisão com objeto";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;0;0;2;1;0;2;-6,964668;-38,727608;"SPRF-CE";"DEL05-CE";"UOP03-DEL05-CE"
405221;2022-01-01;"sábado";"10:20:00";"MG";40;452,2;"CAETANOPOLIS";"Chuva";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Declive";"Não";4;0;1;0;2;1;1;3;-19,33382121;-44,36107939;"SPRF-MG";"DEL02-MG";"UOP01-DEL02-MG"
405234;2022-01-01;"sábado";"08:05:00";"SC";163;80,1;"GUARACIABA";"Ausência de reação do condutor";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Declive;Curva";"Não";4;1;1;1;0;1;2;3;-26,65043908;-53,5185463;"SPRF-SC";"DEL07-SC";"UOP03-DEL07-SC"
405247;2022-01-01;"sábado";"12:20:00";"SC";101;139,7;"BALNEARIO CAMBORIU";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Aclive";"Não";5;0;1;0;3;1;1;4;-27,02982303;-48,60115006;"SPRF-SC";"DEL04-SC";"UOP03-DEL04-SC"
405254;2022-01-01;"sábado";"14:15:00";"CE";116;415,4;"IPAUMIRIM";"Manobra de mudança de faixa";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Não";3;1;0;0;1;3;0;5;-6,741404;-38,792746;"SPRF-CE";"DEL05-CE";"UOP01-DEL05-CE"
405256;2022-01-01;"sábado";"09:50:00";"MT";70;0;"PONTAL DO ARAGUAIA";"Reação tardia ou ineficiente do condutor";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Interseção de Vias;Reta;Ponte";"Sim";7;0;2;0;4;1;2;6;-15,9106;-52,2614;"SPRF-MT";"DEL07-MT";"UOP01-DEL07-MT"
405271;2022-01-01;"sábado";"14:00:00";"PE";423;177;"AGUAS BELAS";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";6;0;1;0;3;3;1;5;-9,13016345;-37,11460498;"SPRF-AL";"DEL03-AL";"UOP02-DEL03-AL"
405273;2022-01-01;"sábado";"15:25:00";"MT";364;446;"VARZEA GRANDE";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;0;3;1;4;-15,61443692;-56,20471037;"SPRF-MT";"DEL01-MT";"UOP02-DEL01-MT"
405278;2022-01-01;"sábado";"17:00:00";"BA";101;96;"ALAGOINHAS";"Ausência de reação do condutor";"Colisão lateral sentido oposto";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";2;0;0;0;1;1;0;2;-12,11006784;-38,38454512;"SPRF-BA";"DEL01-BA";"UOP04-DEL01-BA"
405298;2022-01-01;"sábado";"18:45:00";"MG";365;101;"JEQUITAI";"Pista Escorregadia";"Colisão com objeto";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Garoa/Chuvisco";"Simples";"Curva";"Não";2;0;0;1;0;1;1;2;-17,22428188;-44,53423396;"SPRF-MG";"DEL12-MG";"UOP01-DEL12-MG"
405300;2022-01-01;"sábado";"18:30:00";"GO";60;291;"ACREUNA";"Ausência de reação do condutor";"Saída de leito carroçável";"Sem Vítimas";"Anoitecer";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;0;0;1;0;1;-17,3057;-50,2783;"SPRF-GO";"DEL04-GO";"UOP01-DEL04-GO"
405309;2022-01-01;"sábado";"21:00:00";"SP";116;147;"SAO JOSE DOS CAMPOS";"Manobra de mudança de faixa";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Múltipla";"Reta";"Sim";4;0;1;0;2;1;1;3;-23,19542994;-45,87176303;"SPRF-SP";"DEL02-SP";"UOP01-DEL02-SP"
405338;2022-01-02;"domingo";"00:00:00";"BA";101;177;"SAO GONCALO DOS CAMPOS";"Ausência de sinalização";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";4;0;1;0;1;3;1;5;-12,519078;-38,970829;"SPRF-BA";"DEL01-BA";"UOP03-DEL01-BA"
405368;2022-01-02;"domingo";"08:46:00";"MT";364;350;"SANTO ANTONIO DO LEVERGER";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Curva";"Não";2;0;0;1;0;1;1;2;-15,79356276;-55,58572076;"SPRF-MT";"DEL05-MT";"UOP02-DEL05-MT"
405382;2022-01-02;"domingo";"10:40:00";"MG";40;737,8;"SANTOS DUMONT";"Reação tardia ou ineficiente do condutor";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Simples";"Curva";"Não";16;1;9;1;4;4;10;9;-21,39150494;-43,56782913;"SPRF-MG";"DEL05-MG";"UOP01-DEL05-MG"
405384;2022-01-02;"domingo";"09:40:00";"BA";116;382,8;"SANTA BARBARA";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Declive";"Não";1;0;1;0;0;0;1;1;-11,86763402;-38,97814273;"SPRF-BA";"DEL02-BA";"UOP01-DEL02-BA"
405389;2022-01-02;"domingo";"08:10:00";"BA";116;441,9;"FEIRA DE SANTANA";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Ponte";"Não";2;0;1;0;0;1;1;2;-12,35321588;-39,0945505;"SPRF-BA";"DEL02-BA";"UOP01-DEL02-BA"
405395;2022-01-02;"domingo";"07:10:00";"PR";116;8,4;"CAMPINA GRANDE DO SUL";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Curva";"Não";3;0;2;0;0;1;2;2;-25,08123277;-48,62449108;"SPRF-PR";"DEL01-PR";"UOP02-DEL01-PR"
405408;2022-01-02;"domingo";"08:20:00";"SC";470;204,1;"PONTE ALTA";"Velocidade Incompatível";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Não";4;0;3;0;1;0;3;2;-27,289373;-50,166328;"SPRF-SC";"DEL05-SC";"UOP03-DEL05-SC"
405416;2022-01-02;"domingo";"10:30:00";"SC";470;289,7;"CAMPOS NOVOS";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Interseção de Vias";"Não";6;0;1;0;4;1;1;3;-27,3354991;-50,96000791;"SPRF-SC";"DEL07-SC";"UOP06-DEL07-SC"
405421;2022-01-02;"domingo";"14:00:00";"MG";116;700,5;"MURIAE";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva;Declive";"Não";2;0;1;0;0;1;1;2;-21,09077508;-42,37304541;"SPRF-MG";"DEL07-MG";"UOP02-DEL07-MG"
405424;2022-01-02;"domingo";"13:50:00";"SC";101;101,8;"BALNEARIO PICARRAS";"Ingestão de álcool pelo condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Múltipla";"Aclive";"Não";4;0;1;1;2;0;2;2;-26,77383397;-48,68594062;"SPRF-SC";"DEL03-SC";"UOP02-DEL03-SC"
405433;2022-01-02;"domingo";"10:00:00";"GO";60;310;"ACREUNA";"Reação tardia ou ineficiente do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";7;0;1;4;1;1;5;3;-17,413;-50,4108;"SPRF-GO";"DEL04-GO";"UOP01-DEL04-GO"
405442;2022-01-02;"domingo";"12:00:00";"SC";116;54;"PAPANDUVA";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Rotatória";"Sim";4;0;2;0;1;1;2;2;-26,39448417;-50,16480003;"SPRF-SC";"DEL06-SC";"UOP02-DEL06-SC"
405460;2022-01-02;"domingo";"16:00:00";"DF";60;15,1;"BRASILIA";"Chuva";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";4;0;1;0;2;1;1;3;-15,943619;-48,172115;"SPRF-DF";"DEL03-DF";"UOP01-DEL03-DF"
405466;2022-01-02;"domingo";"16:40:00";"MG";381;867,3;"POUSO ALEGRE";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta";"Não";2;0;1;0;0;1;1;2;-22,411919;-45,96177005;"SPRF-MG";"DEL16-MG";"UOP01-DEL16-MG"
405498;2022-01-02;"domingo";"16:00:00";"SP";116;566;"BARRA DO TURVO";"Pista Escorregadia";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";4;0;3;0;0;2;3;4;-25,041697;-48,549812;"SPRF-SP";"DEL05-SP";"UOP02-DEL05-SP"
405508;2022-01-02;"domingo";"20:15:00";"MG";40;771,9;"JUIZ DE FORA";"Conversão proibida";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Simples";"Curva";"Não";5;0;3;0;2;0;3;2;-21,60932712;-43,45892723;"SPRF-MG";"DEL05-MG";"UOP01-DEL05-MG"
405524;2022-01-02;"domingo";"18:00:00";"PR";153;504,7;"GENERAL CARNEIRO";"Velocidade Incompatível";"Capotamento";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Simples";"Curva";"Não";1;0;1;0;0;0;1;1;-26,51557365;-51,35702312;"SPRF-PR";"DEL02-PR";"UOP03-DEL02-PR"
405542;2022-01-02;"domingo";"18:40:00";"RS";290;112;"ELDORADO DO SUL";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Nublado";"Simples";"Interseção de Vias";"Não";7;0;2;2;2;2;4;5;-30,040455;-51,329193;"SPRF-RS";"DEL02-RS";"UOP01-DEL02-RS"
405547;2022-01-02;"domingo";"20:40:00";"MT";158;515,3;"CANARANA";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;0;1;1;2;-13,64708685;-51,96475613;"SPRF-MT";"DEL07-MT";"UOP02-DEL07-MT"
405558;2022-01-02;"domingo";"23:00:00";"SC";101;118;"ITAJAI";"Ingestão de álcool pelo condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-26,895859;-48,71903;"SPRF-SC";"DEL04-SC";"UOP04-DEL04-SC"
405580;2022-01-03;"segunda-feira";"03:15:00";"SC";101;158,9;"PORTO BELO";"Manobra de mudança de faixa";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Não";3;0;1;0;1;2;1;4;-27,19096301;-48,61259017;"SPRF-SC";"DEL04-SC";"UOP03-DEL04-SC"
405589;2022-01-03;"segunda-feira";"03:30:00";"SC";101;329;"CAPIVARI DE BAIXO";"Ingestão de álcool pelo condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;1;0;1;1;1;3;-28,45039264;-48,97180974;"SPRF-SC";"DEL02-SC";"UOP01-DEL02-SC"
405599;2022-01-03;"segunda-feira";"07:20:00";"SC";101;120;"ITAJAI";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;1;0;1;1;1;3;-26,912758;-48,711998;"SPRF-SC";"DEL04-SC";"UOP04-DEL04-SC"
405606;2022-01-03;"segunda-feira";"08:00:00";"ES";101;269,8;"SERRA";"Reação tardia ou ineficiente do condutor";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Múltipla";"Reta";"Sim";2;0;1;0;1;0;1;2;-20,21740496;-40,26990578;"SPRF-ES";"DEL02-ES";"UOP01-DEL02-ES"
405607;2022-01-03;"segunda-feira";"06:35:00";"SC";101;122;"ITAJAI";"Ausência de reação do condutor";"Colisão lateral mesmo sentido";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;0;1;1;0;2;-26,92955916;-48,70499836;"SPRF-SC";"DEL04-SC";"UOP04-DEL04-SC"
405610;2022-01-03;"segunda-feira";"06:00:00";"RJ";116;199;"SEROPEDICA";"Acessar a via sem observar a presença dos outros veículos";"Colisão traseira";"Sem Vítimas";"Amanhecer";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;0;0;2;1;0;3;-22,7273;-43,6444;"SPRF-RJ";"DEL01-RJ";"UOP03-DEL01-RJ"
405611;2022-01-03;"segunda-feira";"08:00:00";"GO";153;439;"ANAPOLIS";"Velocidade Incompatível";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";4;0;2;0;2;0;2;2;-16,298529;-48,928207;"SPRF-GO";"DEL02-GO";"UOP01-DEL02-GO"
405624;2022-01-03;"segunda-feira";"08:45:00";"GO";60;227,5;"CEZARINA";"Transitar na contramão";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Não";4;1;0;0;2;2;0;5;-17,0331;-49,7777;"SPRF-GO";"DEL01-GO";"UOP02-DEL01-GO"
405633;2022-01-03;"segunda-feira";"09:40:00";"SP";116;314;"SAO LOURENCO DA SERRA";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Não";6;0;2;1;2;1;3;3;-23,89562822;-46,98556063;"SPRF-SP";"DEL04-SP";"UOP01-DEL04-SP"
405644;2022-01-03;"segunda-feira";"07:30:00";"MG";116;396;"GOVERNADOR VALADARES";"Condutor Dormindo";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva";"Não";4;0;3;0;1;0;3;2;-18,74773492;-41,98373226;"SPRF-MG";"DEL06-MG";"UOP01-DEL06-MG"
405658;2022-01-03;"segunda-feira";"09:45:00";"BA";116;420;"FEIRA DE SANTANA";"Ultrapassagem Indevida";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Curva";"Sim";3;0;0;1;1;2;1;4;-12,22252779;-38,92521598;"SPRF-BA";"DEL02-BA";"UOP01-DEL02-BA"
405683;2022-01-03;"segunda-feira";"12:10:00";"SP";116;278;"EMBU DAS ARTES";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Curva";"Sim";3;0;0;1;1;1;1;3;-23,63662093;-46,83316686;"SPRF-SP";"DEL04-SP";"UOP01-DEL04-SP"
405687;2022-01-03;"segunda-feira";"11:30:00";"RR";174;503;"BOA VISTA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;0;0;2;0;0;2;2,794901;-60,698441;"SPRF-RR";"DEL01-RR";"UOP01-DEL01-RR"
405691;2022-01-03;"segunda-feira";"08:02:00";"PE";116;82,5;"BELEM DE SAO FRANCISCO";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Aclive;Curva";"Não";3;0;2;0;1;0;2;1;-8,59605493;-39,13180196;"SPRF-PE";"DEL05-PE";"UOP01-DEL05-PE"
405695;2022-01-03;"segunda-feira";"13:37:00";"GO";414;236;"NIQUELANDIA";"Transitar na contramão";"Colisão lateral sentido oposto";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Garoa/Chuvisco";"Simples";"Reta";"Não";3;1;0;0;1;1;0;3;-14,70340589;-48,60320938;"SPRF-GO";"DEL07-GO";"UOP02-DEL07-GO"
405699;2022-01-03;"segunda-feira";"11:05:00";"MG";146;426,9;"MUZAMBINHO";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Rotatória";"Não";2;0;1;0;1;0;1;2;-21,35941442;-46,47216797;"SPRF-MG";"DEL09-MG";"UOP01-DEL09-MG"
405701;2022-01-03;"segunda-feira";"11:03:00";"MG";381;644,1;"SANTO ANTONIO DO AMPARO";"Ausência de reação do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-20,94919537;-44,8872138;"SPRF-MG";"DEL04-MG";"UOP02-DEL04-MG"
405707;2022-01-03;"segunda-feira";"13:10:00";"MG";40;309,9;"TRES MARIAS";"Acostamento em desnível";"Tombamento";"Sem Vítimas";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Não";2;0;0;0;1;2;0;3;-18,425864;-45,08211;"SPRF-MG";"DEL14-MG";"UOP02-DEL14-MG"
405731;2022-01-03;"segunda-feira";"12:30:00";"MS";163;151,6;"JUTI";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Aclive";"Não";2;0;1;0;0;1;1;2;-22,95832284;-54,43721392;"SPRF-MS";"DEL09-MS";"UOP01-DEL09-MS"
405732;2022-01-03;"segunda-feira";"14:00:00";"MT";163;829;"SINOP";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-11,912765;-55,508891;"SPRF-MT";"DEL06-MT";"UOP01-DEL06-MT"
405733;2022-01-03;"segunda-feira";"15:30:00";"RS";290;126;"ELDORADO DO SUL";"Ausência de reação do condutor";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Não";3;0;1;0;1;1;1;3;-30,055727;-51,46933;"SPRF-RS";"DEL02-RS";"UOP01-DEL02-RS"
405734;2022-01-03;"segunda-feira";"16:50:00";"SC";101;238,1;"PALHOCA";"Desrespeitar a preferência no cruzamento";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Viaduto";"Sim";2;0;1;0;1;0;1;2;-27,84293889;-48,63471922;"SPRF-SC";"DEL01-SC";"UOP02-DEL01-SC"
405742;2022-01-03;"segunda-feira";"15:55:00";"SC";101;123;"ITAJAI";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Interseção de Vias";"Sim";2;0;1;0;1;0;1;2;-26,93668609;-48,69876905;"SPRF-SC";"DEL04-SC";"UOP04-DEL04-SC"
405746;2022-01-03;"segunda-feira";"17:05:00";"PR";153;38;"SANTO ANTONIO DA PLATINA";"Manobra de mudança de faixa";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva;Aclive";"Não";7;1;3;0;1;2;3;4;-23,26665491;-50,06410039;"SPRF-PR";"DEL07-PR";"UOP04-DEL07-PR"
405759;2022-01-03;"segunda-feira";"15:20:00";"RS";287;252,9;"SANTA MARIA";"Mal súbito do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";2;0;1;0;0;1;1;2;-29,68869466;-53,89049505;"SPRF-RS";"DEL09-RS";"UOP01-DEL09-RS"
405760;2022-01-03;"segunda-feira";"17:55:00";"PR";277;10,8;"PARANAGUA";"Velocidade Incompatível";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";3;0;0;1;1;1;1;3;-25,568198;-48,615292;"SPRF-PR";"DEL01-PR";"UOP05-DEL01-PR"
405761;2022-01-03;"segunda-feira";"17:45:00";"RS";116;613,1;"ARROIO GRANDE";"Velocidade Incompatível";"Colisão lateral mesmo sentido";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";4;0;0;0;3;1;0;3;-32,25818979;-53,08395721;"SPRF-RS";"DEL07-RS";"UOP03-DEL07-RS"
405762;2022-01-03;"segunda-feira";"16:30:00";"GO";153;666,7;"GOIATUBA";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Curva;Retorno Regulamentado";"Não";5;0;4;0;1;0;4;2;-18,1072;-49,2766;"SPRF-GO";"DEL03-GO";"UOP02-DEL03-GO"
405767;2022-01-03;"segunda-feira";"17:45:00";"RS";290;187,3;"MINAS DO LEAO";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;0;1;2;0;3;-30,152441;-52,083591;"SPRF-RS";"DEL02-RS";"UOP03-DEL02-RS"
405770;2022-01-03;"segunda-feira";"17:30:00";"PR";369;398,5;"MAMBORE";"Ultrapassagem Indevida";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Nublado";"Simples";"Declive;Curva";"Não";6;0;1;2;2;1;3;4;-24,3044;-52,5995;"SPRF-PR";"DEL04-PR";"UOP03-DEL04-PR"
405772;2022-01-03;"segunda-feira";"13:45:00";"SP";153;143,5;"PROMISSAO";"Condutor Dormindo";"Colisão lateral sentido oposto";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Não";4;1;1;0;1;2;1;4;-21,357059;-49,792551;"SPRF-SP";"DEL07-SP";"UOP01-DEL07-SP"
405794;2022-01-03;"segunda-feira";"17:30:00";"BA";116;536,5;"ITATIM";"Ultrapassagem Indevida";"Colisão traseira";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";6;0;0;1;4;2;1;4;-12,75611922;-39,80106476;"SPRF-BA";"DEL03-BA";"UOP02-DEL03-BA"
405797;2022-01-03;"segunda-feira";"20:40:00";"BA";367;25;"PORTO SEGURO";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";4;0;1;1;2;0;2;2;-16,40866306;-39,16994905;"SPRF-BA";"DEL09-BA";"UOP01-DEL09-BA"
405802;2022-01-03;"segunda-feira";"18:10:00";"PR";376;436,8;"TIBAGI";"Carga excessiva e/ou mal acondicionada";"Derramamento de carga";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Curva";"Não";2;0;0;0;1;1;0;2;-24,78634492;-50,50749779;"SPRF-PR";"DEL03-PR";"UOP02-DEL03-PR"
405819;2022-01-03;"segunda-feira";"23:41:00";"MG";50;127,9;"UBERABA";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Aclive";"Não";3;0;0;1;1;3;1;5;-19,362828;-48,07942696;"SPRF-MG";"DEL13-MG";"UOP01-DEL13-MG"
405820;2022-01-03;"segunda-feira";"21:15:00";"MG";381;236;"SANTANA DO PARAISO";"Chuva";"Colisão frontal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Simples";"Curva";"Não";4;0;2;0;1;1;2;3;-19,38800792;-42,47616714;"SPRF-MG";"DEL06-MG";"UOP01-DEL06-MG"
405821;2022-01-04;"terça-feira";"01:10:00";"MT";158;552;"AGUA BOA";"Ingestão de álcool pelo condutor";"Colisão lateral sentido oposto";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Chuva";"Simples";"Reta";"Não";3;1;0;0;1;1;0;3;-13,92829513;-52,09720965;"SPRF-MT";"DEL07-MT";"UOP02-DEL07-MT"
405824;2022-01-04;"terça-feira";"04:55:00";"MG";40;504,4;"ESMERALDAS";"Condutor Dormindo";"Colisão traseira";"Com Vítimas Feridas";"Amanhecer";"Crescente";"Céu Claro";"Dupla";"Aclive;Reta";"Não";53;0;29;0;23;1;29;3;-19,72987888;-44,15253368;"SPRF-MG";"DEL02-MG";"UOP01-DEL02-MG"
405830;2022-01-03;"segunda-feira";"19:13:00";"MG";262;49,3;"MANHUACU";"Pista Escorregadia";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Simples";"Curva";"Não";2;0;1;0;0;1;1;2;-20,24782001;-42,12958192;"SPRF-MG";"DEL06-MG";"UOP03-DEL06-MG"
