"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
100275;2018-01-02;"terça-feira";"07:00:00";"MG";381;372;"SAO GONCALO DO RIO ABAIXO";"Velocidade Incompatível";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Não";3;1;0;0;1;1;0;3;-19,85250208;-43,2661698;"SPRF-MG";"DEL01-MG";"UOP01-DEL01-MG"
100278;2018-01-02;"terça-feira";"08:25:00";"SC";101;35,5;"JOINVILLE";"Falta de Atenção à Condução";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta;Aclive";"Não";3;0;0;0;2;2;0;4;-26,27090482;-48,89495373;"SPRF-SC";"DEL03-SC";"UOP01-DEL03-SC"
100302;2018-01-02;"terça-feira";"08:00:00";"RJ";393;114,3;"SAPUCAIA";"Velocidade Incompatível";"Tombamento";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Curva";"Não";2;0;0;0;1;1;0;2;-21,995483;-42,914814;"SPRF-RJ";"DEL06-RJ";"UOP01-DEL05-RJ"
100312;2018-01-02;"terça-feira";"08:00:00";"MG";262;597,4;"CAMPOS ALTOS";"Velocidade Incompatível";"Tombamento";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Não";1;1;0;0;0;0;0;1;-19,696579;-46,171776;"SPRF-MG";"DEL08-MG";"UOP02-DEL08-MG"
100313;2018-01-02;"terça-feira";"08:40:00";"RS";386;224,5;"MORMACO";"Falta de Atenção à Condução";"Tombamento";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Simples";"Reta";"Não";2;0;0;0;1;2;0;3;-28,6581217;-52,61261901;"SPRF-RS";"DEL04-RS";"NPF/DEL04-RS"
100317;2018-01-02;"terça-feira";"08:50:00";"PR";376;667;"GUARATUBA";"Defeito Mecânico no Veículo";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Não";3;0;0;0;2;1;0;3;-25,86519202;-48,93411987;"SPRF-PR";"DEL01-PR";"DEL7/1-UOP08/PR"
100326;2018-01-02;"terça-feira";"12:05:00";"SP";116;514;"CAJATI";"Defeito Mecânico no Veículo";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Não";3;0;0;0;2;1;0;3;-24,86513974;-48,21165562;"SPRF-SP";"DEL05-SP";"UAP01-DEL05-SP"
100332;2018-01-02;"terça-feira";"11:10:00";"MG";267;165,9;"LIMA DUARTE";"Velocidade Incompatível";"Tombamento";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Não";2;0;0;0;1;2;0;3;-21,842981;-43,79343;"SPRF-MG";"DEL05-MG";"UOP01-DEL05-MG"
100334;2018-01-02;"terça-feira";"11:00:00";"BA";101;429,9;"CAMAMU";"Defeito Mecânico no Veículo";"Incêndio";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Aclive";"Não";2;0;0;0;1;1;0;2;-14;-39;"SPRF-BA";"DEL05-BA";"UOP03-DEL05-BA"
100337;2018-01-02;"terça-feira";"11:40:00";"SC";101;212;"PALHOCA";"Falta de Atenção à Condução";"Colisão lateral";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Não";2;0;0;0;1;1;0;2;-27,6372;-48,6651;"SPRF-SC";"DEL01-SC";"UOP02-DEL01-SC"
100351;2018-01-02;"terça-feira";"13:25:00";"MG";381;878,9;"ESTIVA";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta;Aclive";"Não";3;0;1;0;1;1;1;2;-22,44707499;-45,99506665;"SPRF-MG";"DEL16-MG";"UOP01-DEL16-MG"
100352;2018-01-02;"terça-feira";"12:50:00";"GO";153;613;"MORRINHOS";"Falta de Atenção à Condução";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Dupla";"Reta";"Não";1;0;1;0;0;0;1;1;-17,6612;-49,168;"SPRF-GO";"DEL03-GO";"UOP01-DEL03-GO"
100360;2018-01-02;"terça-feira";"12:30:00";"BA";116;382;"SANTA BARBARA";"Defeito na Via";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Sol";"Simples";"Reta";"Não";11;4;2;3;2;0;5;3;-11,87607675;-38,97927493;"SPRF-BA";"DEL02-BA";"DEL10/2-UOP02/BA"
100365;2018-01-02;"terça-feira";"11:20:00";"RS";116;183,1;"NOVA PETROPOLIS";"Falta de Atenção à Condução";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Declive";"Sim";2;0;0;0;1;1;0;2;-29,38112801;-51,12518638;"SPRF-RS";"DEL05-RS";"UOP02-DEL05-RS"
100375;2018-01-02;"terça-feira";"13:35:00";"SC";101;96,4;"BALNEARIO PICARRAS";"Não guardar distância de segurança";"Engavetamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Reta";"Não";4;0;1;0;1;2;1;3;-26,72708402;-48,70213953;"SPRF-SC";"DEL03-SC";"UOP02-DEL03-SC"
100376;2018-01-02;"terça-feira";"06:40:00";"RJ";116;166;"RIO DE JANEIRO";"Falta de Atenção à Condução";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";2;0;0;0;2;0;0;2;-22,80422809;-43,34556252;"SPRF-RJ";"DEL01-RJ";"UOP02-DEL01-RJ"
100383;2018-01-02;"terça-feira";"15:50:00";"RS";116;248;"SAO LEOPOLDO";"Pista Escorregadia";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Reta";"Sim";4;0;2;0;1;1;2;2;-29,776119;-51,155102;"SPRF-RS";"DEL01-RS";"UOP02-DEL01-RS"
100387;2018-01-02;"terça-feira";"15:00:00";"GO";153;518,3;"APARECIDA DE GOIANIA";"Falta de Atenção à Condução";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Dupla";"Declive";"Não";1;0;0;0;1;0;0;1;-16,86433127;-49,24999024;"SPRF-GO";"DEL01-GO";"UOP03-DEL01-GO"
100388;2018-01-02;"terça-feira";"10:15:00";"SC";282;278,2;"SAO JOSE DO CERRITO";"Falta de Atenção à Condução";"Colisão frontal";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Reta";"Não";3;0;0;0;2;1;0;3;-27,58563206;-50,74079004;"SPRF-SC";"DEL05-SC";"UOP02-DEL05-SC"
100392;2018-01-02;"terça-feira";"14:55:00";"PB";230;19,4;"JOAO PESSOA";"Desobediência às normas de trânsito pelo condutor";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Curva;Aclive";"Sim";3;0;2;0;1;0;2;2;-7,13034022;-34,84972031;"SPRF-PB";"DEL01-PB";"UOP01-DEL01-PB"
100402;2018-01-02;"terça-feira";"15:40:00";"PR";476;135,3;"CURITIBA";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Múltipla";"Interseção de Vias";"Sim";4;0;1;0;2;1;1;3;-25,48590508;-49,26699758;"SPRF-PR";"DEL01-PR";"UOP01-DEL01-PR"
100407;2018-01-02;"terça-feira";"16:45:00";"RS";116;528,5;"CAPAO DO LEAO";"Não guardar distância de segurança";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Sim";1;0;0;0;1;0;0;1;-31,7602;-52,4381;"SPRF-RS";"DEL07-RS";"UOP01-DEL07-RS"
100410;2018-01-02;"terça-feira";"13:10:00";"RR";432;200;"CANTA";"Avarias e/ou desgaste excessivo no pneu";"Colisão frontal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Chuva";"Simples";"Curva";"Não";7;0;4;0;3;0;4;2;2,663522;-60,590979;"SPRF-RR";"DEL01-RR";"UOP01-DEL01-RR"
100415;2018-01-02;"terça-feira";"16:00:00";"PR";277;603,6;"SANTA TEREZA DO OESTE";"Ingestão de Álcool";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Simples";"Reta";"Não";2;0;0;0;2;0;0;2;-25,02869194;-53,56569853;"SPRF-PR";"DEL05-PR";"UOP02-DEL05-PR"
100419;2018-01-02;"terça-feira";"16:00:00";"MT";364;403,7;"CUIABA";"Falta de Atenção à Condução";"Colisão lateral";"Sem Vítimas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Sim";3;0;0;0;2;2;0;4;-15,66262015;-55,96894397;"SPRF-MT";"DEL02-MT";"UOP02-DEL01-MT"
100423;2018-01-02;"terça-feira";"16:15:00";"SC";280;231,5;"CANOINHAS";"Falta de Atenção à Condução";"Colisão transversal";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Sim";4;0;0;0;3;1;0;3;-26,18975848;-50,37676484;"SPRF-SC";"DEL06-SC";"UOP04-DEL06-SC"
100428;2018-01-02;"terça-feira";"15:55:00";"SC";282;638,9;"DESCANSO";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Não";3;0;1;0;1;2;1;4;-26,79339593;-53,45092797;"SPRF-SC";"DEL07-SC";"UOP03-DEL07-SC"
100430;2018-01-02;"terça-feira";"12:30:00";"RS";386;335;"FORQUETINHA";"Velocidade Incompatível";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Garoa/Chuvisco";"Simples";"Curva";"Não";2;0;0;0;2;0;0;2;-29,39271992;-52,04246163;"SPRF-RS";"DEL04-RS";"UOP01-DEL04-RS"
100432;2018-01-02;"terça-feira";"14:10:00";"SC";282;404;"JOACABA";"Pista Escorregadia";"Saída de leito carroçável";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Não";2;0;0;0;1;1;0;2;-27,10956183;-51,63424015;"SPRF-SC";"DEL07-SC";"UOP05-DEL07-SC"
100434;2018-01-02;"terça-feira";"16:10:00";"MT";174;275,4;"PONTES E LACERDA";"Ultrapassagem Indevida";"Colisão lateral";"Sem Vítimas";"Pleno dia";"Decrescente";"Nublado";"Simples";"Aclive";"Não";2;0;0;0;2;0;0;2;-15,32249304;-59,23161328;"SPRF-MT";"DEL04-MT";"UOP01-DEL04-MT"
100449;2018-01-02;"terça-feira";"18:15:00";"SE";101;41;"CAPELA";"Sinalização da via insuficiente ou inadequada";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Retorno Regulamentado;Reta;Declive";"Não";2;0;1;0;0;2;1;3;-10,5365682;-36,96331792;"SPRF-SE";"DEL02-SE";"UOP02-DEL02-SE"
100454;2018-01-02;"terça-feira";"17:20:00";"RO";364;341,9;"JI-PARANA";"Ingestão de Álcool";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Nublado";"Dupla";"Reta";"Sim";2;0;0;0;2;0;0;2;-10,88455872;-61,9363389;"SPRF-RO";"DEL02-RO";"UOP01-DEL02-RO"
100463;2018-01-01;"segunda-feira";"11:40:00";"BA";116;572;"BREJOES";"Condutor Dormindo";"Tombamento";"Sem Vítimas";"Pleno dia";"Decrescente";"Sol";"Múltipla";"Declive";"Não";2;0;0;0;1;1;0;2;-13,05047874;-39,95993346;"SPRF-BA";"DEL03-BA";"UOP02-DEL03-BA"
100467;2018-01-02;"terça-feira";"20:50:00";"PR";376;657,1;"TIJUCAS DO SUL";"Falta de Atenção à Condução";"Engavetamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Curva";"Não";7;0;1;0;5;2;1;7;-25,928534;-49,199314;"SPRF-PR";"DEL01-PR";"DEL7/1-UOP08/PR"
100469;2018-01-02;"terça-feira";"20:00:00";"SP";116;364;"MIRACATU";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Curva";"Não";2;0;1;0;0;1;1;2;-24,281868;-47,46013;"SPRF-SP";"DEL04-SP";"UOP03-DEL04-SP"
100472;2018-01-02;"terça-feira";"19:25:00";"RO";364;17;"VILHENA";"Falta de Atenção à Condução";"Colisão lateral";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nevoeiro/Neblina";"Simples";"Reta";"Não";3;0;0;2;1;0;2;2;-12,73208;-60,165894;"SPRF-RO";"DEL04-RO";"UOP01-DEL04-RO"
100480;2018-01-02;"terça-feira";"22:45:00";"SP";116;288,1;"ITAPECERICA DA SERRA";"Restrição de Visibilidade";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Garoa/Chuvisco";"Dupla";"Reta";"Não";2;1;0;0;1;0;0;2;-23,70737003;-46,87467098;"SPRF-SP";"DEL04-SP";"UOP01-DEL04-SP"
100484;2018-01-02;"terça-feira";"22:30:00";"RJ";101;122,9;"CAMPOS DOS GOYTACAZES";"Defeito Mecânico no Veículo";"Colisão com objeto estático";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;0;0;1;2;0;3;-22,04905849;-41,68491822;"SPRF-RJ";"DEL08-RJ";"UOP02-DEL08-RJ"
100485;2018-01-02;"terça-feira";"22:10:00";"BA";101;703,1;"EUNAPOLIS";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Declive;Curva";"Não";2;0;1;0;0;1;1;2;-16,26225951;-39,58773035;"SPRF-BA";"DEL09-BA";"UOP01-DEL09-BA"
100487;2018-01-02;"terça-feira";"20:00:00";"MT";364;452;"VARZEA GRANDE";"Defeito Mecânico no Veículo";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Crescente";"Chuva";"Simples";"Reta";"Não";1;0;0;0;1;0;0;1;-15,581963;-56,237568;"SPRF-MT";"DEL01-MT";"DEL2/4-UOP02/MT"
100488;2018-01-02;"terça-feira";"15:50:00";"MG";381;654;"SANTO ANTONIO DO AMPARO";"Carga excessiva e/ou mal acondicionada";"Derramamento de carga";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Curva";"Não";2;0;0;0;1;1;0;2;-20,9749644;-44,93837801;"SPRF-MG";"DEL04-MG";"UOP02-DEL04-MG"
100489;2018-01-02;"terça-feira";"23:30:00";"MG";381;674,2;"PERDOES";"Pista Escorregadia";"Capotamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Chuva";"Dupla";"Curva";"Não";2;0;1;0;1;0;1;2;-21,08917694;-45,06735992;"SPRF-MG";"DEL04-MG";"UOP02-DEL04-MG"
100494;2018-01-02;"terça-feira";"22:45:00";"RJ";101;323;"NITEROI";"Falta de Atenção à Condução";"Colisão com objeto estático";"Sem Vítimas";"Plena Noite";"Crescente";"Nublado";"Dupla";"Reta";"Não";3;0;0;0;3;0;0;3;-22,876848;-43,117287;"SPRF-RJ";"DEL02-RJ";"UOP02-DEL02-RJ"
100495;2018-01-02;"terça-feira";"20:05:00";"SC";282;304,8;"VARGEM";"Velocidade Incompatível";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Não";7;4;2;1;0;0;3;2;-27,50096298;-50,95149994;"SPRF-SC";"DEL07-SC";"UOP06-DEL07-SC"
100500;2018-01-02;"terça-feira";"23:30:00";"CE";116;419;"MILAGRES";"Defeito na Via";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Aclive;Reta";"Não";1;0;1;0;0;0;1;1;-7,313751;-38,945873;"SPRF-CE";"DEL05-CE";"UOP03-DEL05-CE"
