"id";"data_inversa";"dia_semana";"horario";"uf";"br";"km";"municipio";"causa_acidente";"tipo_acidente";"classificacao_acidente";"fase_dia";"sentido_via";"condicao_metereologica";"tipo_pista";"tracado_via";"uso_solo";"pessoas";"mortos";"feridos_leves";"feridos_graves";"ilesos";"ignorados";"feridos";"veiculos";"latitude";"longitude";"regional";"delegacia";"uop"
355405;2021-05-03;"segunda-feira";"16:40:00";"RJ";116;176;"NOVA IGUACU";"Condutor deixou de manter distância do veículo da frente";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Múltipla";"Reta";"Sim";3;0;1;0;2;0;1;2;-22,7839538;-43,38195488;"SPRF-RJ";"DEL01-RJ";"UOP02-DEL01-RJ"
355406;2021-05-03;"segunda-feira";"14:25:00";"MG";381;870,3;"POUSO ALEGRE";"Velocidade Incompatível";"Colisão com objeto";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta;Declive";"Não";2;0;1;0;0;1;1;2;-22,43326603;-45,97831097;"SPRF-MG";"DEL16-MG";"UOP01-DEL16-MG"
355407;2021-05-03;"segunda-feira";"15:40:00";"PR";476;84;"BOCAIUVA DO SUL";"Velocidade Incompatível";"Tombamento";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Não";2;0;0;0;1;1;0;2;-25,152304;-49,110638;"SPRF-PR";"DEL01-PR";"UOP02-DEL01-PR"
355410;2021-05-03;"segunda-feira";"15:15:00";"ES";101;149;"LINHARES";"Acessar a via sem observar a presença dos outros veículos";"Colisão lateral mesmo sentido";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Interseção de Vias";"Sim";4;0;0;0;3;1;0;3;-19,39619083;-40,06435871;"SPRF-ES";"DEL04-ES";"UOP01-DEL04-ES"
355411;2021-05-03;"segunda-feira";"17:00:00";"TO";153;676;"GURUPI";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;1;0;1;2;-11,76028512;-49,09631084;"SPRF-TO";"DEL01-TO";"UOP02-DEL01-TO"
355412;2021-05-03;"segunda-feira";"16:30:00";"MS";163;629;"SAO GABRIEL DO OESTE";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;1;0;1;2;-19,29250791;-54,63644291;"SPRF-MS";"DEL06-MS";"UOP02-DEL06-MS"
355418;2021-05-03;"segunda-feira";"17:30:00";"BA";20;169;"SAO DESIDERIO";"Pista Escorregadia";"Colisão frontal";"Com Vítimas Fatais";"Anoitecer";"Crescente";"Sol";"Simples";"Reta";"Não";8;5;0;0;2;1;0;3;-12,469052;-45,88359;"SPRF-BA";"DEL10-BA";"UOP01-DEL10-BA"
355421;2021-05-03;"segunda-feira";"18:00:00";"SC";101;202,8;"SAO JOSE";"Reação tardia ou ineficiente do condutor";"Engavetamento";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";6;1;0;0;4;2;0;7;-27,5627686;-48,6157218;"SPRF-SC";"DEL01-SC";"UOP01-DEL01-SC"
355422;2021-05-03;"segunda-feira";"11:00:00";"DF";20;6;"BRASILIA";"Problema com o freio";"Colisão com objeto";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Sim";1;0;0;0;1;0;0;1;-15,665888;-47,808308;"SPRF-DF";"DEL02-DF";"UOP01-DEL02-DF"
355428;2021-05-03;"segunda-feira";"16:50:00";"MT";163;696;"SORRISO";"Ausência de reação do condutor";"Colisão transversal";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Nublado";"Simples";"Reta";"Não";4;0;0;1;2;6;1;9;-13,02281;-55,89557;"SPRF-MT";"DEL06-MT";"UOP01-DEL06-MT"
355430;2021-01-11;"segunda-feira";"16:30:00";"ES";259;34,8;"COLATINA";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Curva";"Não";2;0;1;0;0;1;1;2;-19,5533198;-40,49663544;"SPRF-ES";"DEL02-ES";"UOP01-DEL02-ES"
355432;2021-05-03;"segunda-feira";"18:05:00";"PE";232;211,3;"PESQUEIRA";"Transitar na contramão";"Colisão lateral sentido oposto";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Chuva";"Simples";"Reta";"Sim";3;1;0;0;1;2;0;4;-8,36899532;-36,70578682;"SPRF-PE";"DEL03-PE";"UOP02-DEL03-PE"
355434;2021-05-03;"segunda-feira";"17:30:00";"PR";376;464;"PONTA GROSSA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Dupla";"Reta;Aclive";"Não";4;0;0;1;2;1;1;3;-25,02470207;-50,322659;"SPRF-PR";"DEL03-PR";"UOP01-DEL03-PR"
355439;2021-05-03;"segunda-feira";"18:50:00";"PE";428;155,9;"PETROLINA";"Ultrapassagem Indevida";"Colisão frontal";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;1;0;0;1;0;0;2;-9,10860107;-40,33416488;"SPRF-PE";"DEL06-PE";"UOP01-DEL06-PE"
355441;2021-05-03;"segunda-feira";"19:15:00";"CE";20;422;"MARACANAU";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Garoa/Chuvisco";"Dupla";"Reta";"Sim";2;0;1;0;1;0;1;2;-3,853409;-38,558942;"SPRF-CE";"DEL01-CE";"UOP02-DEL01-CE"
355443;2021-05-03;"segunda-feira";"17:10:00";"MG";153;14;"CENTRALINA";"Velocidade Incompatível";"Tombamento";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Retorno Regulamentado";"Não";1;0;0;0;0;1;0;1;-18,542202;-49,19366;"SPRF-MG";"DEL15-MG";"UOP03-DEL15-MG"
355452;2021-05-03;"segunda-feira";"20:50:00";"MG";40;434;"PARAOPEBA";"Ausência de reação do condutor";"Colisão lateral mesmo sentido";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;0;0;2;1;0;3;-19,21421334;-44,45770226;"SPRF-MG";"DEL02-MG";"UOP01-DEL02-MG"
355458;2021-05-03;"segunda-feira";"20:00:00";"PR";116;114;"CURITIBA";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;0;1;1;2;-25,56296907;-49,25643801;"SPRF-PR";"DEL01-PR";"UOP01-DEL01-PR"
355460;2021-03-21;"domingo";"18:30:00";"BA";110;101;"ANTAS";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Fatais";"Anoitecer";"Crescente";"Céu Claro";"Simples";"Reta";"Não";5;2;1;0;0;2;1;4;-10,30744699;-38,31121958;"SPRF-BA";"DEL07-BA";"UOP01-DEL07-BA"
355466;2021-05-03;"segunda-feira";"19:45:00";"RS";116;379,8;"TAPES";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Reta";"Não";2;0;1;0;0;1;1;2;-30,76077418;-51,64397878;"SPRF-RS";"DEL02-RS";"UOP02-DEL02-RS"
355470;2021-05-03;"segunda-feira";"22:28:00";"SC";101;212,8;"PALHOCA";"Manobra de mudança de faixa";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";5;0;4;0;1;0;4;3;-27,62996929;-48,65903871;"SPRF-SC";"DEL01-SC";"UOP02-DEL01-SC"
355479;2021-05-03;"segunda-feira";"21:50:00";"BA";324;389;"GAVIAO";"Ultrapassagem Indevida";"Colisão lateral sentido oposto";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Nublado";"Simples";"Curva";"Não";3;0;1;0;1;1;1;3;-11,51234936;-39,73008433;"SPRF-BA";"DEL04-BA";"UOP02-DEL04-BA"
355480;2021-05-04;"terça-feira";"00:10:00";"RJ";116;181;"NOVA IGUACU";"Demais falhas mecânicas ou elétricas";"Colisão com objeto";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Sim";4;0;0;0;4;0;0;4;-22,761312;-43,423492;"SPRF-RJ";"DEL01-RJ";"UOP02-DEL01-RJ"
355483;2021-02-22;"segunda-feira";"23:00:00";"BA";324;556;"AMELIA RODRIGUES";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;0;0;1;1;2;-12,47887955;-38,67163897;"SPRF-BA";"DEL01-BA";"UOP03-DEL01-BA"
355486;2021-05-04;"terça-feira";"04:50:00";"MG";40;437;"PARAOPEBA";"Condutor Dormindo";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;1;1;0;0;2;1;-19,23100428;-44,43562244;"SPRF-MG";"DEL02-MG";"UOP01-DEL02-MG"
355488;2021-05-04;"terça-feira";"04:24:00";"SE";101;93;"NOSSA SENHORA DO SOCORRO";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Garoa/Chuvisco";"Dupla";"Curva";"Sim";1;0;1;0;0;0;1;1;-10,90212319;-37,14494787;"SPRF-SE";"DEL01-SE";"UOP01-DEL01-SE"
355490;2021-05-04;"terça-feira";"05:00:00";"MG";262;382;"JUATUBA";"Deficiência do Sistema de Iluminação/Sinalização";"Colisão traseira";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Céu Claro";"Dupla";"Aclive";"Não";4;0;3;0;1;0;3;2;-19,93768945;-44,45308685;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
355493;2021-05-04;"terça-feira";"05:20:00";"RJ";40;18,1;"TRES RIOS";"Condutor deixou de manter distância do veículo da frente";"Colisão lateral mesmo sentido";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Céu Claro";"Dupla";"Curva";"Não";2;0;1;0;1;0;1;2;-22,09282704;-43,17077482;"SPRF-RJ";"DEL05-RJ";"UOP02-DEL05-RJ"
355495;2021-05-03;"segunda-feira";"21:40:00";"PI";343;241;"CAMPO MAIOR";"Obras na pista";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";3;0;0;0;3;0;0;1;-4,660274;-42,061188;"SPRF-PI";"DEL01-PI";"UOP03-DEL01-PI"
355500;2021-05-04;"terça-feira";"00:30:00";"RS";386;285,9;"FONTOURA XAVIER";"Velocidade Incompatível";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";2;0;1;0;0;2;1;3;-29,059072;-52,288338;"SPRF-RS";"DEL04-RS";"UOP03-DEL04-RS"
355501;2021-05-04;"terça-feira";"03:30:00";"SP";381;33,5;"ATIBAIA";"Carga excessiva e/ou mal acondicionada";"Tombamento";"Sem Vítimas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Curva";"Não";2;0;0;0;2;0;0;2;-23,07590211;-46,56628132;"SPRF-SP";"DEL03-SP";"UOP01-DEL03-SP"
355506;2021-05-04;"terça-feira";"06:50:00";"RS";116;304;"GUAIBA";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;0;1;0;2;1;3;-30,15531808;-51,3705139;"SPRF-RS";"DEL02-RS";"UOP01-DEL02-RS"
355507;2021-05-04;"terça-feira";"06:30:00";"MS";163;507;"JARAGUARI";"Reação tardia ou ineficiente do condutor";"Saída de leito carroçável";"Com Vítimas Fatais";"Amanhecer";"Crescente";"Céu Claro";"Dupla";"Curva";"Não";5;1;2;0;2;0;2;2;-20,27115128;-54,48743249;"SPRF-MS";"DEL01-MS";"UOP02-DEL01-MS"
355508;2021-05-04;"terça-feira";"06:00:00";"MG";381;678;"PERDOES";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Amanhecer";"Decrescente";"Nublado";"Dupla";"Reta";"Não";4;0;0;1;1;3;1;5;-21,14734508;-45,10983682;"SPRF-MG";"DEL04-MG";"UOP02-DEL04-MG"
355512;2021-05-03;"segunda-feira";"23:50:00";"SC";153;40;"VARGEM BONITA";"Ingestão de álcool pelo condutor";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Múltipla";"Reta";"Não";2;0;1;0;0;2;1;3;-26,843437;-51,747768;"SPRF-SC";"DEL07-SC";"UOP05-DEL07-SC"
355521;2021-03-29;"segunda-feira";"10:30:00";"MG";116;243,2;"TEOFILO OTONI";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Sem Vítimas";"Pleno dia";"Crescente";"Chuva";"Simples";"Curva";"Não";3;0;0;0;1;2;0;3;-17,587082;-41,488761;"SPRF-MG";"DEL11-MG";"UOP01-DEL11-MG"
355523;2021-05-04;"terça-feira";"07:30:00";"SP";116;359;"MIRACATU";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Declive;Curva";"Não";5;0;1;0;4;0;1;2;-24,10862227;-47,26589989;"SPRF-SP";"DEL04-SP";"UOP02-DEL04-SP"
355526;2021-05-03;"segunda-feira";"15:35:00";"MT";0;0;"VARZEA GRANDE";"Estacionar ou parar em local proibido";"Colisão lateral mesmo sentido";"Sem Vítimas";"Pleno dia";"Não Informado";"Chuva";"Dupla";"Reta";"Sim";3;0;0;0;3;0;0;2;-15,61340208;-56,15965784;"SPRF-MT";"N/A";"N/A"
355529;2021-05-04;"terça-feira";"08:40:00";"MG";40;828,5;"SIMAO PEREIRA";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Nublado";"Dupla";"Curva";"Não";2;0;0;1;0;1;1;2;-21,99767805;-43,28660485;"SPRF-MG";"DEL05-MG";"UOP01-DEL05-MG"
355532;2021-05-04;"terça-feira";"08:00:00";"GO";153;501;"GOIANIA";"Condutor deixou de manter distância do veículo da frente";"Queda de ocupante de veículo";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";5;0;1;0;3;1;1;5;-16,7189;-49,2382;"SPRF-GO";"DEL01-GO";"UOP01-DEL01-GO"
355535;2021-05-04;"terça-feira";"07:15:00";"MT";163;537,8;"DIAMANTINO";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;0;1;3;0;4;-14,40630791;-56,10971341;"SPRF-MT";"DEL01-MT";"UOP01-DEL01-MT"
355537;2021-05-04;"terça-feira";"09:50:00";"SP";116;24,9;"LAVRINHAS";"Manobra de mudança de faixa";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Dupla";"Reta";"Não";3;0;2;0;0;3;2;5;-22,59895814;-44,88797962;"SPRF-SP";"DEL08-SP";"UOP02-DEL08-SP"
355545;2021-05-04;"terça-feira";"09:40:00";"AL";101;151;"JEQUIA DA PRAIA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Sol";"Dupla";"Reta";"Não";2;0;0;1;1;0;1;2;-9,8900974;-36,15847202;"SPRF-AL";"DEL02-AL";"UOP02-DEL02-AL"
355551;2021-05-04;"terça-feira";"11:15:00";"MG";381;352;"JOAO MONLEVADE";"Velocidade Incompatível";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Curva";"Não";4;1;0;1;1;1;1;3;-19,84205535;-43,17383018;"SPRF-MG";"DEL03-MG";"UOP01-DEL03-MG"
355557;2021-05-04;"terça-feira";"10:50:00";"SC";101;25,9;"JOINVILLE";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";6;0;1;0;4;1;1;5;-26,1834739;-48,9105912;"SPRF-SC";"DEL03-SC";"UOP01-DEL03-SC"
355562;2021-05-04;"terça-feira";"10:45:00";"GO";153;622;"MORRINHOS";"Manobra de mudança de faixa";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;1;0;2;0;1;2;-17,7397;-49,1575;"SPRF-GO";"DEL03-GO";"UOP01-DEL03-GO"
355575;2021-05-04;"terça-feira";"11:00:00";"GO";452;98,8;"BOM JESUS DE GOIAS";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;0;1;1;3;1;5;-18,1226873;-50,0173021;"SPRF-GO";"DEL03-GO";"UOP02-DEL03-GO"
355576;2021-05-04;"terça-feira";"13:10:00";"RS";386;248,3;"SOLEDADE";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Interseção de Vias;Reta";"Sim";3;0;0;0;3;0;0;3;-28,817902;-52,484734;"SPRF-RS";"DEL04-RS";"UOP03-DEL04-RS"
355580;2021-05-04;"terça-feira";"10:55:00";"SP";381;72;"SAO PAULO";"Reação tardia ou ineficiente do condutor";"Colisão lateral mesmo sentido";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Múltipla";"Reta";"Não";3;0;0;0;2;1;0;3;-23,35875478;-46,55020952;"SPRF-SP";"DEL03-SP";"UOP01-DEL03-SP"
355583;2021-05-04;"terça-feira";"07:42:00";"TO";226;20;"PALMEIRAS DO TOCANTINS";"Demais falhas na via";"Capotamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";1;0;1;0;0;0;1;1;-6,631092;-47,614395;"SPRF-TO";"DEL02-TO";"UOP03-DEL02-TO"
355589;2021-05-04;"terça-feira";"16:00:00";"MG";381;483;"BETIM";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Sim";4;0;2;0;2;0;2;2;-19,95594491;-44,10721699;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
355591;2021-05-04;"terça-feira";"15:40:00";"PR";476;328;"PAULO FRONTIN";"Condutor Dormindo";"Colisão traseira";"Com Vítimas Fatais";"Pleno dia";"Crescente";"Nublado";"Simples";"Reta";"Não";5;1;0;0;3;2;0;6;-26,100046;-50,797813;"SPRF-PR";"DEL02-PR";"UOP03-DEL02-PR"
355595;2021-05-04;"terça-feira";"17:00:00";"MG";262;360;"BETIM";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";2;0;2;0;0;0;2;2;-20,03385337;-44,25962448;"SPRF-MG";"DEL01-MG";"UOP03-DEL01-MG"
355599;2021-05-04;"terça-feira";"16:10:00";"PR";476;240,8;"LAPA";"Velocidade Incompatível";"Tombamento";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Curva";"Não";3;0;1;0;1;1;1;2;-25,864338;-50,069801;"SPRF-PR";"DEL02-PR";"UOP04-DEL02-PR"
355602;2021-05-04;"terça-feira";"17:30:00";"BA";407;2,3;"JUAZEIRO";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Sem Vítimas";"Anoitecer";"Decrescente";"Céu Claro";"Simples";"Reta";"Sim";2;0;0;0;2;0;0;2;-9,4250917;-40,50357694;"SPRF-PE";"DEL06-PE";"UOP01-DEL06-PE"
355605;2021-05-04;"terça-feira";"16:00:00";"BA";116;835;"VITORIA DA CONQUISTA";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Feridas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;0;1;0;1;1;1;3;-14,95183926;-40,90042775;"SPRF-BA";"DEL08-BA";"UOP01-DEL08-BA"
355618;2021-05-04;"terça-feira";"18:55:00";"MG";381;525,5;"BRUMADINHO";"Curva acentuada";"Saída de leito carroçável";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Curva";"Não";1;0;0;1;0;0;1;1;-20,16710798;-44,33422398;"SPRF-MG";"DEL04-MG";"UOP03-DEL04-MG"
355630;2021-05-04;"terça-feira";"18:00:00";"RO";319;58;"PORTO VELHO";"Ausência de reação do condutor";"Colisão traseira";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Céu Claro";"Dupla";"Declive";"Sim";5;1;1;0;2;2;1;5;-8,739714;-63,93214024;"SPRF-RO";"DEL01-RO";"UOP01-DEL01-RO"
355631;2021-05-04;"terça-feira";"19:00:00";"RS";153;35,4;"TRES ARROIOS";"Condutor deixou de manter distância do veículo da frente";"Colisão lateral mesmo sentido";"Com Vítimas Fatais";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";3;1;0;0;0;2;0;3;-27,55334896;-52,20378104;"SPRF-RS";"DEL08-RS";"UOP04-DEL08-RS"
355633;2021-05-04;"terça-feira";"16:30:00";"RS";116;331,7;"BARRA DO RIBEIRO";"Ultrapassagem Indevida";"Colisão frontal";"Com Vítimas Fatais";"Pleno dia";"Decrescente";"Chuva";"Simples";"Reta";"Não";3;1;1;0;0;1;1;3;-30,3899817;-51,43352143;"SPRF-RS";"DEL02-RS";"UOP02-DEL02-RS"
355638;2021-05-04;"terça-feira";"17:50:00";"SP";116;544;"BARRA DO TURVO";"Reação tardia ou ineficiente do condutor";"Tombamento";"Com Vítimas Feridas";"Anoitecer";"Crescente";"Céu Claro";"Dupla";"Curva";"Não";2;0;0;1;0;1;1;2;-24,95781406;-48,42123049;"SPRF-SP";"DEL05-SP";"UOP02-DEL05-SP"
355641;2021-05-04;"terça-feira";"18:30:00";"SC";282;562,2;"NOVA ERECHIM";"Condutor Dormindo";"Colisão frontal";"Sem Vítimas";"Plena Noite";"Decrescente";"Céu Claro";"Simples";"Reta;Declive";"Não";3;0;0;0;2;1;0;3;-26,911108;-52,865475;"SPRF-SC";"DEL07-SC";"UOP02-DEL07-SC"
355642;2021-05-04;"terça-feira";"17:20:00";"RJ";116;137;"DUQUE DE CAXIAS";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Anoitecer";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;1;0;1;1;1;3;-22,64791994;-43,18200799;"SPRF-RJ";"DEL04-RJ";"UOP02-DEL04-RJ"
355646;2021-05-04;"terça-feira";"13:30:00";"SC";280;90,8;"CORUPA";"Problema com o freio";"Saída de leito carroçável";"Com Vítimas Feridas";"Pleno dia";"Decrescente";"Sol";"Simples";"Curva";"Não";2;0;1;1;0;0;2;1;-26,407423;-49,283504;"SPRF-SC";"DEL06-SC";"UOP03-DEL06-SC"
355650;2021-05-04;"terça-feira";"18:15:00";"RS";101;9,1;"TORRES";"Acessar a via sem observar a presença dos outros veículos";"Colisão transversal";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Curva";"Sim";2;0;1;0;0;1;1;2;-29,36685801;-49,81514399;"SPRF-RS";"DEL03-RS";"UOP02-DEL03-RS"
355653;2021-05-04;"terça-feira";"19:55:00";"MT";163;1011;"TERRA NOVA DO NORTE";"Pista esburacada";"Tombamento";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Simples";"Reta";"Não";2;0;1;0;0;2;1;3;-10,2878962;-55,02468109;"SPRF-MT";"DEL06-MT";"NPF/DEL06-MT"
355654;2021-05-04;"terça-feira";"18:30:00";"MG";381;519;"IGARAPE";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Anoitecer";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";1;0;0;0;1;0;0;1;-20,12834104;-44,30330781;"SPRF-MG";"DEL04-MG";"UOP03-DEL04-MG"
355661;2021-05-04;"terça-feira";"21:40:00";"RS";116;381;"CAMAQUA";"Demais falhas mecânicas ou elétricas";"Incêndio";"Sem Vítimas";"Plena Noite";"Decrescente";"Nublado";"Dupla";"Reta";"Não";2;0;0;0;1;1;0;2;-30,77480819;-51,65602677;"SPRF-RS";"DEL02-RS";"UOP02-DEL02-RS"
355663;2021-05-04;"terça-feira";"22:00:00";"MT";364;365;"SANTO ANTONIO DO LEVERGER";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Céu Claro";"Dupla";"Reta";"Não";6;0;1;0;4;2;1;4;-15,75846592;-55,65772547;"SPRF-MT";"DEL01-MT";"UOP02-DEL01-MT"
355664;2021-04-30;"sexta-feira";"15:30:00";"RN";405;142;"PAU DOS FERROS";"Curva acentuada";"Tombamento";"Sem Vítimas";"Pleno dia";"Crescente";"Céu Claro";"Simples";"Retorno Regulamentado";"Não";2;0;0;0;1;1;0;2;-6,03641304;-38,19399888;"SPRF-RN";"DEL04-RN";"UOP02-DEL04-RN"
355666;2021-05-04;"terça-feira";"23:20:00";"PE";232;19,1;"MORENO";"Velocidade Incompatível";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Crescente";"Chuva";"Dupla";"Curva";"Não";4;0;1;0;3;0;1;2;-8,098228;-35,06475;"SPRF-PE";"DEL01-PE";"UOP01-DEL01-PE"
355670;2021-05-05;"quarta-feira";"00:15:00";"PR";153;354,1;"REBOUCAS";"Ingestão de álcool pelo condutor";"Saída de leito carroçável";"Sem Vítimas";"Plena Noite";"Decrescente";"Nublado";"Simples";"Declive;Curva";"Não";2;0;0;0;1;2;0;3;-25,63201098;-50,72763517;"SPRF-PR";"DEL03-PR";"UOP03-DEL03-PR"
355672;2021-05-05;"quarta-feira";"01:00:00";"SP";381;24,2;"BRAGANCA PAULISTA";"Condutor deixou de manter distância do veículo da frente";"Colisão traseira";"Com Vítimas Feridas";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta";"Não";3;0;0;1;1;1;1;3;-23,01316393;-46,52386219;"SPRF-SP";"DEL03-SP";"UOP01-DEL03-SP"
355673;2021-05-05;"quarta-feira";"01:30:00";"BA";101;767;"ITABELA";"Ingestão de álcool pelo condutor";"Colisão lateral sentido oposto";"Sem Vítimas";"Pleno dia";"Decrescente";"Céu Claro";"Simples";"Reta";"Não";2;0;0;0;2;0;0;2;-16,88675398;-39,51789103;"SPRF-BA";"DEL09-BA";"UOP01-DEL09-BA"
355675;2021-05-05;"quarta-feira";"05:00:00";"PR";373;173;"PONTA GROSSA";"Entrada inopinada do pedestre";"Atropelamento de Pedestre";"Com Vítimas Fatais";"Plena Noite";"Decrescente";"Céu Claro";"Dupla";"Reta;Em Obras";"Sim";3;1;0;0;1;2;0;4;-25,0805653;-50,20175905;"SPRF-PR";"DEL03-PR";"UOP01-DEL03-PR"
